Día,"Nombre de la campaña",Edad,Sexo,Alcance,Impresiones,"Importe gastado (EUR)","Clics (todos)","CPC (todos)","CTR (todos)","Inicio del informe","Fin del informe"
2020-08-06,EU_Conversions_ProductView_SS20Mix_002,18-24,female,1452,1565,0.69,11,0.06272727,0.7028754,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_SS20Mix_002,18-24,male,7863,7863,3.07,47,0.06531915,0.59773623,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_MonaLisa_Mix,25-34,unknown,14,14,0,0,,0,2020-08-06,2020-08-06
2020-08-06,BE_Conversions_ProductView,18-24,male,1349,1375,0.86,14,0.06142857,1.01818182,2020-08-06,2020-08-06
2020-08-06,BE_Conversions_ProductView,25-34,male,443,445,0.41,2,0.205,0.4494382,2020-08-06,2020-08-06
2020-08-06,BE_Conversions_ProductView,18-24,female,308,312,0.21,3,0.07,0.96153846,2020-08-06,2020-08-06
2020-08-06,BE_Conversions_ProductView,25-34,female,49,49,0.04,0,,0,2020-08-06,2020-08-06
2020-08-06,BE_Conversions_ProductView,25-34,unknown,2,2,0,0,,0,2020-08-06,2020-08-06
2020-08-06,BE_Conversions_ProductView,18-24,unknown,1,1,0,0,,0,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_SS20Mix_002,25-34,female,500,500,0.36,3,0.12,0.6,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_SS20Mix_002,25-34,unknown,12,15,0,1,0,6.66666667,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,12,12,0.01,0,,0,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_MonaLisa_Mix,25-34,male,4613,4613,4.85,54,0.08981481,1.17060481,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_MonaLisa_Mix,18-24,female,2560,2600,2.28,18,0.12666667,0.69230769,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_MonaLisa_Mix,25-34,female,550,550,0.62,5,0.124,0.90909091,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_MonaLisa_Mix,18-24,male,9784,9885,7.49,89,0.0841573,0.90035407,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_MonaLisa_Mix,18-24,unknown,8,10,0.01,0,,0,2020-08-06,2020-08-06
2020-08-06,EU_Conversions_ProductView_SS20Mix_002,25-34,male,4439,4439,1.94,29,0.06689655,0.65330029,2020-08-06,2020-08-06
2020-08-05,NorthEU_Conversions_ProductView_Kirrin_004,25-34,female,118,121,0.14,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_Medusa_001,25-34,female,276,276,0.17,3,0.05666667,1.08695652,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_Medusa_001,18-24,female,804,844,0.41,5,0.082,0.59241706,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_Medusa_001,25-34,male,4500,4727,2.45,34,0.07205882,0.71927227,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_Medusa_001,18-24,male,7616,7812,3.22,57,0.05649123,0.7296467,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_SS20Mix_002,25-34,unknown,20,20,0,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_SS20Mix_002,25-34,female,644,696,0.32,8,0.04,1.14942529,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_SS20Mix_002,18-24,female,2316,2409,1.3,13,0.1,0.53964301,2020-08-05,2020-08-05
2020-08-05,NorthEU_Conversions_ProductView_Kirrin_004,18-24,male,4389,4389,3.77,46,0.08195652,1.04807473,2020-08-05,2020-08-05
2020-08-05,NorthEU_Conversions_ProductView_Kirrin_004,25-34,male,1212,1212,1.29,15,0.086,1.23762376,2020-08-05,2020-08-05
2020-08-05,NorthEU_Conversions_ProductView_Kirrin_004,18-24,female,836,847,0.75,10,0.075,1.18063754,2020-08-05,2020-08-05
2020-08-05,NorthEU_Conversions_ProductView_Kirrin_004,25-34,unknown,8,8,0.01,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_Medusa_001,18-24,unknown,19,19,0.01,0,,0,2020-08-05,2020-08-05
2020-08-05,NorthEU_Conversions_ProductView_Kirrin_004,18-24,unknown,3,3,0.01,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_MonaLisa_Mix,18-24,male,6612,6783,6.68,78,0.08564103,1.14993366,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_MonaLisa_Mix,25-34,male,3551,3551,4.82,55,0.08763636,1.54885948,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_MonaLisa_Mix,18-24,female,2064,2214,2.66,21,0.12666667,0.94850949,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_MonaLisa_Mix,25-34,female,584,584,0.9,7,0.12857143,1.19863014,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_MonaLisa_Mix,18-24,unknown,13,13,0.01,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_MonaLisa_Mix,25-34,unknown,4,10,0.01,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,4,9,0,0,,0,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_SS20Mix_002,25-34,male,4196,4196,1.7,27,0.06296296,0.64346997,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_SS20Mix_002,18-24,male,7328,7406,2.73,49,0.05571429,0.66162571,2020-08-05,2020-08-05
2020-08-05,EU_Conversions_ProductView_Medusa_001,25-34,unknown,22,22,0.02,1,0.02,4.54545455,2020-08-05,2020-08-05
2020-08-04,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,2,5,0,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_Medusa_001,18-24,unknown,10,11,0,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_Medusa_001,25-34,female,240,251,0.09,2,0.045,0.79681275,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_001,25-34,unknown,5,5,0,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_002,25-34,unknown,12,14,0.01,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_002,25-34,female,830,830,0.7,14,0.05,1.68674699,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_002,18-24,female,1969,1969,1.2,27,0.04444444,1.37125444,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_002,25-34,male,3016,3016,1.6,28,0.05714286,0.92838196,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_002,18-24,male,4186,4322,1.68,17,0.09882353,0.39333642,2020-08-04,2020-08-04
2020-08-04,NorthEU_Conversions_ProductView_Kirrin_004,18-24,unknown,4,5,0,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_Medusa_001,18-24,female,664,671,0.2,4,0.05,0.59612519,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_001,25-34,female,90,90,0.1,1,0.1,1.11111111,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_Medusa_001,25-34,male,3613,3646,1.57,31,0.05064516,0.85024685,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_Medusa_001,18-24,male,6005,6161,2.35,42,0.05595238,0.68170752,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_MonaLisa_Mix,18-24,unknown,12,15,0.03,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_MonaLisa_Mix,25-34,unknown,20,20,0.06,1,0.06,5,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_MonaLisa_Mix,25-34,female,1002,1002,1.04,9,0.11555556,0.89820359,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_MonaLisa_Mix,25-34,male,3880,3880,3.72,63,0.05904762,1.62371134,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_MonaLisa_Mix,18-24,female,4300,4388,2.99,48,0.06229167,1.09389243,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_MonaLisa_Mix,18-24,male,9368,9462,6.73,73,0.09219178,0.77150708,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_001,18-24,unknown,10,10,0.01,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_Medusa_001,25-34,unknown,8,13,0,0,,0,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_001,25-34,male,1041,1046,0.8,7,0.11428571,0.66921606,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_001,18-24,male,2877,2897,1.99,32,0.0621875,1.10459096,2020-08-04,2020-08-04
2020-08-04,NorthEU_Conversions_ProductView_Kirrin_004,25-34,unknown,6,6,0,0,,0,2020-08-04,2020-08-04
2020-08-04,NorthEU_Conversions_ProductView_Kirrin_004,25-34,female,114,143,0.08,5,0.016,3.4965035,2020-08-04,2020-08-04
2020-08-04,NorthEU_Conversions_ProductView_Kirrin_004,18-24,female,1088,1089,0.99,20,0.0495,1.83654729,2020-08-04,2020-08-04
2020-08-04,NorthEU_Conversions_ProductView_Kirrin_004,25-34,male,1178,1178,1.27,14,0.09071429,1.18845501,2020-08-04,2020-08-04
2020-08-04,NorthEU_Conversions_ProductView_Kirrin_004,18-24,male,4565,4565,3.65,43,0.08488372,0.94194962,2020-08-04,2020-08-04
2020-08-04,EU_Conversions_ProductView_SS20Mix_001,18-24,female,328,328,0.46,7,0.06571429,2.13414634,2020-08-04,2020-08-04
2020-08-03,NorthEU_Conversions_ProductView_Kirrin_004,18-24,male,4864,4983,3.7,49,0.0755102,0.98334337,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_001,18-24,unknown,6,6,0,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_002,18-24,male,6924,7213,2.73,61,0.0447541,0.84569527,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_002,25-34,male,4901,4901,2.19,40,0.05475,0.81615997,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_002,18-24,female,1407,1407,0.56,11,0.05090909,0.78180526,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_002,25-34,female,556,591,0.36,14,0.02571429,2.36886633,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_002,25-34,unknown,12,37,0,1,0,2.7027027,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,12,12,0,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_MonaLisa_Mix,18-24,male,12345,12345,6.5,105,0.06190476,0.85054678,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_MonaLisa_Mix,18-24,female,5531,5531,3.49,52,0.06711538,0.94015549,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_MonaLisa_Mix,25-34,male,4832,5075,3.57,33,0.10818182,0.65024631,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_MonaLisa_Mix,25-34,female,1232,1280,1.2,15,0.08,1.171875,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_MonaLisa_Mix,25-34,unknown,16,18,0.02,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_MonaLisa_Mix,18-24,unknown,8,15,0.01,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_001,25-34,unknown,10,10,0,0,,0,2020-08-03,2020-08-03
2020-08-03,NorthEU_Conversions_ProductView_Kirrin_004,25-34,male,1424,1431,1.3,15,0.08666667,1.04821803,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_001,25-34,female,60,60,0.1,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_001,18-24,female,257,258,0.3,8,0.0375,3.10077519,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_001,25-34,male,966,968,0.71,10,0.071,1.03305785,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_SS20Mix_001,18-24,male,2898,2918,1.91,26,0.07346154,0.89102125,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_Medusa_001,18-24,male,8937,9310,2.98,42,0.07095238,0.45112782,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_Medusa_001,25-34,male,5493,5493,2.28,37,0.06162162,0.67358456,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_Medusa_001,18-24,female,868,960,0.28,4,0.07,0.41666667,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_Medusa_001,25-34,female,337,337,0.22,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_Medusa_001,25-34,unknown,12,28,0.03,0,,0,2020-08-03,2020-08-03
2020-08-03,EU_Conversions_ProductView_Medusa_001,18-24,unknown,11,11,0.02,1,0.02,9.09090909,2020-08-03,2020-08-03
2020-08-03,NorthEU_Conversions_ProductView_Kirrin_004,25-34,unknown,8,11,0,0,,0,2020-08-03,2020-08-03
2020-08-03,NorthEU_Conversions_ProductView_Kirrin_004,25-34,female,132,149,0.16,3,0.05333333,2.01342282,2020-08-03,2020-08-03
2020-08-03,NorthEU_Conversions_ProductView_Kirrin_004,18-24,female,988,991,0.82,16,0.05125,1.61453078,2020-08-03,2020-08-03
2020-08-03,NorthEU_Conversions_ProductView_Kirrin_004,18-24,unknown,7,7,0.02,0,,0,2020-08-03,2020-08-03
2020-08-02,EU_Conversions_ProductView_SS20Mix_001,18-24,unknown,9,9,0,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_001,18-24,male,2768,2782,2,30,0.06666667,1.07836089,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Citrus_002,25-34,unknown,9,9,0.04,1,0.04,11.11111111,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_MonaLisa_Mix,18-24,male,14200,14355,5.78,92,0.06282609,0.64089168,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_MonaLisa_Mix,18-24,female,7067,7067,3.38,43,0.07860465,0.60846187,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_MonaLisa_Mix,25-34,male,6188,6188,4.01,57,0.07035088,0.92113769,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_MonaLisa_Mix,25-34,female,1905,1905,1.49,26,0.05730769,1.3648294,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_MonaLisa_Mix,18-24,unknown,8,18,0.02,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_MonaLisa_Mix,25-34,unknown,8,16,0.04,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Citrus_002,18-24,unknown,8,8,0,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Citrus_002,25-34,female,282,305,0.57,5,0.114,1.63934426,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_001,25-34,male,1032,1036,0.83,9,0.09222222,0.86872587,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Citrus_002,25-34,male,1058,1058,1.63,26,0.06269231,2.45746692,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Citrus_002,18-24,female,1476,1494,2.02,28,0.07214286,1.87416332,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Citrus_002,18-24,male,2487,2487,2.53,39,0.06487179,1.5681544,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_001,25-34,unknown,6,6,0,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_002,25-34,unknown,29,29,0.02,2,0.01,6.89655172,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_001,25-34,female,49,49,0.06,1,0.06,2.04081633,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_001,18-24,female,131,131,0.11,3,0.03666667,2.29007634,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,8,8,0,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_002,18-24,male,5880,5990,2,49,0.04081633,0.81803005,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_002,25-34,female,532,596,0.29,3,0.09666667,0.5033557,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Medusa_001,18-24,male,7884,8124,2.5,47,0.05319149,0.57853274,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_002,18-24,female,1355,1355,0.67,7,0.09571429,0.51660517,2020-08-02,2020-08-02
2020-08-02,NorthEU_Conversions_ProductView_Kirrin_004,18-24,male,5068,5068,3.22,49,0.06571429,0.96685083,2020-08-02,2020-08-02
2020-08-02,NorthEU_Conversions_ProductView_Kirrin_004,25-34,male,1678,1687,1.56,18,0.08666667,1.06698281,2020-08-02,2020-08-02
2020-08-02,NorthEU_Conversions_ProductView_Kirrin_004,18-24,female,1215,1215,1.01,14,0.07214286,1.15226337,2020-08-02,2020-08-02
2020-08-02,NorthEU_Conversions_ProductView_Kirrin_004,25-34,unknown,13,13,0.04,2,0.02,15.38461538,2020-08-02,2020-08-02
2020-08-02,NorthEU_Conversions_ProductView_Kirrin_004,18-24,unknown,3,3,0.01,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Medusa_001,18-24,unknown,15,15,0,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Medusa_001,25-34,unknown,28,29,0,0,,0,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Medusa_001,25-34,female,358,358,0.11,2,0.055,0.55865922,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Medusa_001,18-24,female,824,922,0.4,7,0.05714286,0.75921909,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_Medusa_001,25-34,male,5052,5155,2.08,47,0.04425532,0.91173618,2020-08-02,2020-08-02
2020-08-02,NorthEU_Conversions_ProductView_Kirrin_004,25-34,female,182,182,0.16,3,0.05333333,1.64835165,2020-08-02,2020-08-02
2020-08-02,EU_Conversions_ProductView_SS20Mix_002,25-34,male,4091,4091,1.78,41,0.04341463,1.00219995,2020-08-02,2020-08-02
2020-08-01,NorthEU_Conversions_ProductView_Kirrin_004,18-24,female,954,969,0.83,7,0.11857143,0.72239422,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_001,18-24,female,86,87,0.11,1,0.11,1.14942529,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Medusa_001,25-34,male,5072,5072,1.97,40,0.04925,0.78864353,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Medusa_001,18-24,female,793,793,0.27,7,0.03857143,0.88272383,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Medusa_001,25-34,female,304,312,0.06,1,0.06,0.32051282,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_002,25-34,male,2536,2555,1.37,21,0.0652381,0.82191781,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_002,18-24,male,3946,3988,1.14,21,0.05428571,0.52657974,2020-08-01,2020-08-01
2020-08-01,NorthEU_Conversions_ProductView_Kirrin_004,18-24,unknown,6,7,0,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Medusa_001,25-34,unknown,12,19,0.03,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Medusa_001,18-24,unknown,14,14,0,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_001,25-34,male,1206,1209,1.02,16,0.06375,1.32340778,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_001,25-34,female,42,42,0.09,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_001,18-24,male,2282,2290,1.82,27,0.06740741,1.1790393,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_001,18-24,unknown,6,6,0,0,,0,2020-08-01,2020-08-01
2020-08-01,NorthEU_Conversions_ProductView_Kirrin_004,18-24,male,4670,4746,3.68,46,0.08,0.96923725,2020-08-01,2020-08-01
2020-08-01,NorthEU_Conversions_ProductView_Kirrin_004,25-34,male,1420,1420,1.42,21,0.06761905,1.47887324,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_001,25-34,unknown,5,5,0.01,0,,0,2020-08-01,2020-08-01
2020-08-01,NorthEU_Conversions_ProductView_Kirrin_004,25-34,female,179,179,0.23,3,0.07666667,1.67597765,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_002,18-24,female,738,760,0.33,8,0.04125,1.05263158,2020-08-01,2020-08-01
2020-08-01,NorthEU_Conversions_ProductView_Kirrin_004,25-34,unknown,12,16,0.01,1,0.01,6.25,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_002,25-34,female,296,296,0.21,5,0.042,1.68918919,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,10,10,0.01,1,0.01,10,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Medusa_001,18-24,male,8064,8259,2.39,49,0.04877551,0.59329217,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_SS20Mix_002,25-34,unknown,5,5,0,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Citrus_002,18-24,male,2322,2329,2.56,43,0.05953488,1.84628596,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Citrus_002,18-24,unknown,6,6,0,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Citrus_002,25-34,unknown,9,9,0.02,0,,0,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Citrus_002,25-34,female,290,291,0.54,9,0.06,3.09278351,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Citrus_002,25-34,male,973,976,1.36,16,0.085,1.63934426,2020-08-01,2020-08-01
2020-08-01,EU_Conversions_ProductView_Citrus_002,18-24,female,1187,1191,1.74,24,0.0725,2.01511335,2020-08-01,2020-08-01
2020-07-31,EU_Conversions_ProductView_Citrus_002,25-34,unknown,7,7,0.01,0,,0,2020-07-31,2020-07-31
2020-07-31,NorthEU_Conversions_ProductView_Kirrin_004,25-34,male,1221,1221,1.33,9,0.14777778,0.73710074,2020-07-31,2020-07-31
2020-07-31,NorthEU_Conversions_ProductView_Kirrin_004,18-24,female,961,961,0.83,8,0.10375,0.83246618,2020-07-31,2020-07-31
2020-07-31,NorthEU_Conversions_ProductView_Kirrin_004,25-34,female,142,152,0.14,0,,0,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Citrus_002,18-24,male,2159,2165,2.68,29,0.09241379,1.33949192,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Citrus_002,18-24,female,1074,1080,1.71,21,0.08142857,1.94444444,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Citrus_002,25-34,male,770,772,1.16,19,0.06105263,2.4611399,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Citrus_002,25-34,female,210,210,0.4,3,0.13333333,1.42857143,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_SS20Mix_001,18-24,unknown,3,3,0.01,0,,0,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Citrus_002,18-24,unknown,5,5,0,0,,0,2020-07-31,2020-07-31
2020-07-31,NorthEU_Conversions_ProductView_Kirrin_004,25-34,unknown,4,4,0.01,0,,0,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Medusa_001,18-24,male,6762,6762,1.88,41,0.04585366,0.60632949,2020-07-31,2020-07-31
2020-07-31,NorthEU_Conversions_ProductView_Kirrin_004,18-24,unknown,4,4,0,0,,0,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_MonaLisa_Mix,25-34,male,2788,2846,2.57,31,0.08290323,1.08924807,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_MonaLisa_Mix,18-24,male,5908,6095,3.9,45,0.08666667,0.73831009,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_SS20Mix_001,25-34,male,1251,1263,1,18,0.05555556,1.42517815,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_SS20Mix_001,18-24,male,2430,2442,1.84,22,0.08363636,0.9009009,2020-07-31,2020-07-31
2020-07-31,NorthEU_Conversions_ProductView_Kirrin_004,18-24,male,4470,4470,3.61,47,0.07680851,1.05145414,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_SS20Mix_002,18-24,unknown,4,5,0,0,,0,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_MonaLisa_Mix,18-24,female,2404,2427,1.32,19,0.06947368,0.7828595,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_SS20Mix_002,18-24,female,708,741,0.37,8,0.04625,1.07962213,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Medusa_001,25-34,male,3852,3903,1.59,57,0.02789474,1.46041507,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Medusa_001,18-24,female,624,624,0.19,5,0.038,0.80128205,2020-07-31,2020-07-31
2020-07-31,EU_Conversions_ProductView_Medusa_001,25-34,female,244,250,0.13,3,0.04333333,1.2,2020-07-31,2020-07-31
