Día,"Nombre de la campaña",Alcance,Impresiones,"Importe gastado (EUR)","Clics (todos)","CPC (todos)","CTR (todos)","Inicio del informe","Fin del informe"
2020-11-24,EURU_Conversions_ProductView,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,"EU_Reach_Upper Funnel_OD",0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-24,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-11-24,2020-11-24
2020-11-23,EU_Conversions_ProductView_Citrus_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"BAGOUVE X JORGE PIÑUELA V5",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,Conversions,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_NapoleonMix,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_Test_Audience,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,ESvEU_Conversions_ProductView_Cupid,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,OD_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EURU_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions,32320,32320,24.99,245,0.102,0.75804455,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Carousel_MonaLisa_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,NorthEU_Conversions_ProductView_Kirrin_004,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_VC_Kandinsky_001,6830,6945,12.27,59,0.2079661,0.84953204,2020-11-23,2020-11-23
2020-11-23,Test_Imagination,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Hoodie_02,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Audience_1v10,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,Test_EU_Conversions_ViewContent_Europe_MonaLisa,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_FormulaOne,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Dynamic,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_CBO,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Medusa_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,Reach_Europe_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"EU_Traffic_Mid Funnel_OD",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"BAGOUVE X JORGE PIÑUELA V4",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,MAD_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_NapoleonTest,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Voyage,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_SS20Mix_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Airmadrid_002,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Mix_003,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,ES_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Foreign_Conversions_ViewContent_Tobias_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_CostCap,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kandinsky_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ViewContent,32968,33067,22.86,187,0.12224599,0.56551849,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Artofdimension_WBvBP,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kirrin_002,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Publicación de Instagram: All our pieces come...",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,NorthEU_Conversions_ProductView_Kirrin_005,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ViewContent_MonaLisa_003,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"PARIS JORGE V1",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"BAGOUVE X JORGEPIÑELA V2",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,BE_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_MonaLisa_002,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_MonaLisa_Mix,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_CBO_ProductView_Single,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"VOYAGE V2 (RELEASE)",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kandinsky_002,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Foreign_Conversions_VC_Kandinsky,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_MonaLisa,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_Test_Creative_MonaLisa,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Foreign_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"EU_Reach_Upper Funnel_OD",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Citrus_002,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,Catalog_EU_ViewContent_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"VOYAGE V1",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_Airmadrid_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"BAGOUVE X JORGEPIÑUELA",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,ES_Conversions_ProductView,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Foreign_Conversions_AddtoCart_Catalogue_002,13712,14319,15.04,82,0.18341463,0.57266569,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,ES_Conversions_ProductView_2,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_Purchase_Mix_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_Kirrin_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Publicación de Instagram: GULLWING T-SHIRT |...",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Conversions_ProductView_CreativeTest,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,"Voyage Reach",0,0,0,0,,,2020-11-23,2020-11-23
2020-11-23,EU_Foreign_Conversions_Kandinsky_001,0,0,0,0,,,2020-11-23,2020-11-23
2020-11-22,EU_Conversions_ProductView_Languages,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,Reach_Europe_001,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_Artofdimension_01,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_SS20Mix_002,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,Test_Imagination,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_VC_Carousel_Mix,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_CreativeTest_Audience,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,"Publicación de Instagram: BAGOUVE X JORGE PIÑUELA...",0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,"Publicación de Instagram: BAGOUVE ™ organic...",0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_Purchase_Kandinsky_003,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,"Publicación de Instagram: BAGOUVE™ X RICARDO...",0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_Cappiello_001,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_CBO_ProductView,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,"EU_Reach_Upper Funnel_OD",0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_Kirrin,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_Kirrin_003,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Conversions_ProductView_Hoodie,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,EU_Foreign_Conversions_AddtoCart_Catalogue_002,14332,14596,15.02,81,0.1854321,0.55494656,2020-11-22,2020-11-22
2020-11-22,ES_Conversions_ProductView_2,0,0,0,0,,,2020-11-22,2020-11-22
2020-11-22,"BAGOUVE X JORGE PIÑUELA V3",0,0,0,0,,,2020-11-22,2020-11-22
